Utbildningsområde,Utbildningsnamn,Län,Kommun,Antal kommuner,Flera kommuner,YH-poäng,Utbildningsanordnare,Ansökningsomgång,Diarienummer
"Kultur, media och design",Förpackningsdesigner,Värmland,Sunne,1,False,400,Sunne kommun/Brobygrafiska,2021,MYH 2021/3930
"Kultur, media och design",Immersive Experience Creator,Flera kommuner,Flera kommuner,2,True,300,Changemaker Educations AB,2021,MYH 2021/4436
"Kultur, media och design",Internationell designer inom textil/mode/funktion,Västra Götaland,Borås,1,False,400,Stiftelsen PROTEKO - Nordiska Textilakademin,2021,MYH 2021/4253
"Kultur, media och design",Kommersiell Fotograf,Stockholm,Stockholm,1,False,500,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,2021,MYH 2021/4407
"Kultur, media och design",Kulturverkstan - Internationell kulturprojektledare,Västra Götaland,Göteborg,1,False,400,Nätverkstan Kultur AB,2021,MYH 2021/3590
"Kultur, media och design",Leveldesigner,Skåne,Malmö,1,False,550,TGA Utbildning AB,2021,MYH 2021/3356
"Kultur, media och design",Ljud & Musikproducent,Stockholm,Stockholm,1,False,400,Audio Production Academy AB,2021,MYH 2021/3480
"Kultur, media och design",Ljud och musikproducent,Jönköping,Jönköping,1,False,400,Jönköpings kommun,2021,MYH 2021/3721
"Kultur, media och design",Motion Designer,Blekinge,Karlskrona,1,False,545,Hyper Island Program AB - Karlskrona,2021,MYH 2021/3605
"Kultur, media och design",Online Video Producer,Stockholm,Stockholm,1,False,320,Medieinstitutet i Sverige AB,2021,MYH 2021/4422
"Kultur, media och design",Produktionsledare film och tv-produktion,Stockholm,Stockholm,1,False,400,"Stockholms stad, Frans Schartaus Handelsinstitut",2021,MYH 2021/4121
"Kultur, media och design",Professional Video Editor,Stockholm,Stockholm,1,False,325,Medieinstitutet i Sverige AB,2021,MYH 2021/4408
"Kultur, media och design",Spelgrafiker,Skåne,Malmö,1,False,550,TGA Utbildning AB,2021,MYH 2021/3358
"Kultur, media och design",Technical artist,Skåne,Malmö,1,False,300,TGA Utbildning AB,2021,MYH 2021/3363
"Kultur, media och design",TV-Produktionsspecialist,Stockholm,Stockholm,1,False,450,Medieinstitutet i Sverige AB,2021,MYH 2021/4409
"Kultur, media och design",Varmsmed gesäll,Västernorrland,Kramfors,1,False,700,Järnakademien Ångermanland,2021,MYH 2021/3449
"Kultur, media och design",VFX-artist: 3D-visualisering och digital compositing,Västerbotten,Skellefteå,1,False,500,Skellefteå kommun Vuxenutbildningen,2021,MYH 2021/3372
"Lantbruk, djurvård, trädgård, skog och fiske",Arbetsledare – Hållbar grönyteförvaltning ,Skåne,Ängelholm,1,False,300,YrkesAkademin YH AB,2021,MYH 2021/3507
"Lantbruk, djurvård, trädgård, skog och fiske",Driftledare inom gröna näringar,Skåne,Malmö,1,False,250,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,2021,MYH 2021/3884
"Lantbruk, djurvård, trädgård, skog och fiske",Driftledare Lantbruk,Skåne,Kristianstad,1,False,215,Hushållningssällskapets Kompetensutveckling i Syd AB ( HUSKAB),2021,MYH 2021/3633
"Lantbruk, djurvård, trädgård, skog och fiske",Equiterapeut,Södermanland,Nyköping,1,False,600,Campus Nyköping,2021,MYH 2021/3724
"Lantbruk, djurvård, trädgård, skog och fiske",Green Urban Developer,Flera kommuner,Flera kommuner,2,True,210,Hermods AB Stockholm,2021,MYH 2021/3083
"Lantbruk, djurvård, trädgård, skog och fiske",Hovslagare,Stockholm,Sigtuna,1,False,600,JENSEN Education School AB,2021,MYH 2021/4440
"Lantbruk, djurvård, trädgård, skog och fiske",Kuskutbildningen i Brukshästkörning,Jämtland,Krokom,1,False,200,Wången AB,2021,MYH 2021/3468
"Lantbruk, djurvård, trädgård, skog och fiske",Ridlärare,Blekinge,Olofström,1,False,220,"Olofströms kommun, Yrkeshögskolan Syd",2021,MYH 2021/3882
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsplantodlare,Västra Götaland,Svenljunga,1,False,200,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",2021,MYH 2021/3732
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare,Uppsala,Enköping,1,False,400,"Enköpings kommun, Yrkeshögskolan i Enköping",2021,MYH 2021/3990
"Lantbruk, djurvård, trädgård, skog och fiske","Trädgårdsmästare - odling, innovation och företagande",Södermanland,Nyköping,1,False,380,Campus Nyköping,2021,MYH 2021/3615
Pedagogik och undervisning,Lärarassistent med specialisering inom inkludering ,Örebro,Örebro,1,False,300,Lernia Utbildning AB,2021,MYH 2021/4184
Pedagogik och undervisning,Skolhundspedagog/Resurspedagog - hundunderstödd pedagogik,Västmanland,Hallstahammar,1,False,200,Sociala Tjänstehundar i Sverige AB/Svenska Terapihundskolan,2021,MYH 2021/3883
Pedagogik och undervisning,Specialistbarnskötare Funktionsvariationer/Språkutveckling,Stockholm,Stockholm,1,False,200,KompetensUtvecklingsInstitutet Sverige AB,2021,MYH 2021/3327
Pedagogik och undervisning,Trafiklärare,Flera kommuner,Flera kommuner,2,True,300,"Klippans kommun, Vuxenutbildning",2021,MYH 2021/4354
Pedagogik och undervisning,Trafiklärare,Skåne,Helsingborg,1,False,300,Utbildarna i Helsingborg AB,2021,MYH 2021/3475
Pedagogik och undervisning,Trafiklärare,Stockholm,Stockholm,1,False,300,Stockholms Trafiklärarutbildning,2021,MYH 2021/4040
Pedagogik och undervisning,Trafiklärare ,Dalarna,Borlänge,1,False,300,YrkesAkademin YH AB,2021,MYH 2021/2999
Pedagogik och undervisning,Trafiklärarutbildning,Stockholm,Värmdö,1,False,300,"Värmdö kommun, Komvux Värmdö",2021,MYH 2021/3334
Samhällsbyggnad och byggteknik,Anläggningsingenjör - infrastruktur,Västra Götaland,Göteborg,1,False,400,Hermods AB Göteborg,2021,MYH 2021/3137
Samhällsbyggnad och byggteknik,Anläggningsingenjör hållbart byggande,Östergötland,Norrköping,1,False,400,YrkesAkademin YH AB,2021,MYH 2021/3366
Samhällsbyggnad och byggteknik,Anläggningsingenjör med BIM-kompetens,Västra Götaland,Göteborg,1,False,415,Handelsakademin i Göteborg AB,2021,MYH 2021/4008
Samhällsbyggnad och byggteknik,Arbetsledare Anläggning,Skåne,Hässleholm,1,False,200,"Hässleholms kommun, Yrkeshögskolan Syd",2021,MYH 2021/4088
Samhällsbyggnad och byggteknik,Betongingenjör,Västra Götaland,Göteborg,1,False,400,YrkesAkademin YH AB,2021,MYH 2021/4043
Samhällsbyggnad och byggteknik,BIM-samordnare,Flera kommuner,Flera kommuner,2,True,400,YrkesAkademin YH AB,2021,MYH 2021/3450
Samhällsbyggnad och byggteknik,Bygglovshandläggare ,Flera kommuner,Flera kommuner,2,True,400,YrkesAkademin YH AB,2021,MYH 2021/4051
Samhällsbyggnad och byggteknik,Bygglovshandläggare/Byggnadsinspektör,Flera kommuner,Flera kommuner,5,True,400,Lidköpings kommun Campus Lidköping,2021,MYH 2021/3489
Samhällsbyggnad och byggteknik,Byggnadsingenjör - Digitalt byggande,Norrbotten,Luleå,1,False,415,Handelsakademin i Göteborg AB,2021,MYH 2021/3999
Samhällsbyggnad och byggteknik,Byggnadsingenjör - Digitalt byggande,Skåne,Malmö,1,False,400,Newton Kompetensutveckling AB,2021,MYH 2021/4205
Samhällsbyggnad och byggteknik,Byggnadsingenjör - Digitalt byggande,Stockholm,Stockholm,1,False,400,Newton Kompetensutveckling AB,2021,MYH 2021/4210
Samhällsbyggnad och byggteknik,Byggnadsingenjör - produktion,Stockholm,Solna,1,False,400,Hermods AB Stockholm,2021,MYH 2021/3139
Samhällsbyggnad och byggteknik,Byggnadsingenjör BIM/CAD,Västra Götaland,Göteborg,1,False,400,Hermods AB Göteborg,2021,MYH 2021/2918
Samhällsbyggnad och byggteknik,Byggnadsingenjör digitalt byggande,Flera kommuner,Flera kommuner,2,True,400,Nackademin AB,2021,MYH 2021/4196
Samhällsbyggnad och byggteknik,Byggproduktionsledare,Skåne,Malmö,1,False,400,Tekniska Högskolan i Jönköping AB,2021,MYH 2021/4152
Samhällsbyggnad och byggteknik,Byggproduktionsledare ,Jönköping,Jönköping,1,False,400,Tekniska Högskolan i Jönköping AB,2021,MYH 2021/4153
Samhällsbyggnad och byggteknik,Byggproduktionsledare Nybyggnation ,Västra Götaland,Göteborg,1,False,430,KYH AB Göteborg,2021,MYH 2021/3688
Samhällsbyggnad och byggteknik,Digital transformationsledare inom samhällsbyggnad,Skåne,Malmö,1,False,320,John Ericsson Institutet,2021,MYH 2021/4394
Samhällsbyggnad och byggteknik,Drift- och fastighetstekniker,Östergötland,Linköping,1,False,400,TUC Sweden AB - Yrkeshögskola,2021,MYH 2021/3971
Samhällsbyggnad och byggteknik,Entreprenadingenjör ,Västra Götaland,Göteborg,1,False,435,KYH AB Göteborg,2021,MYH 2021/3710
Samhällsbyggnad och byggteknik,Entreprenadingenjör - bygg och anläggning,Skåne,Hässleholm,1,False,400,"Hässleholms kommun, Yrkeshögskolan Syd",2021,MYH 2021/4107
Samhällsbyggnad och byggteknik,Facility Management,Västra Götaland,Göteborg,1,False,400,Plushögskolan AB - Affärshögskolan,2021,MYH 2021/3424
Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Stockholm,Botkyrka,1,False,500,"Botkyrka kommun, Xenter Botkyrka",2021,MYH 2021/3352
Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Västra Götaland,Göteborg,1,False,500,Newton Kompetensutveckling AB,2021,MYH 2021/4219
Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Östergötland,Linköping,1,False,500,TUC Sweden AB - Yrkeshögskola,2021,MYH 2021/3347
Samhällsbyggnad och byggteknik,"Fastighetsingenjör - drift, underhåll och fastighetsförvaltning ",Stockholm,Nacka,1,False,425,KYH AB Stockholm,2021,MYH 2021/3664
Samhällsbyggnad och byggteknik,Handläggare på byggnadsnämnd,Flera kommuner,Flera kommuner,5,True,400,KYH AB,2021,MYH 2021/3656
Samhällsbyggnad och byggteknik,Handläggare på byggnadsnämnd,Stockholm,Stockholm,1,False,400,KYH AB,2021,MYH 2021/3727
Samhällsbyggnad och byggteknik,Järnvägsingenjör,Stockholm,Solna,1,False,400,Nackademin AB,2021,MYH 2021/3775
Samhällsbyggnad och byggteknik,Järnvägsprojektör,Halland,Varberg,1,False,400,Campus Varberg/Varbergs kommun,2021,MYH 2021/3485
Samhällsbyggnad och byggteknik,Järnvägsprojektör (EST),Stockholm,Stockholm,1,False,415,Stiftelsen Stockholms Tekniska Institut,2021,MYH 2021/4087
Samhällsbyggnad och byggteknik,Kulturmålare - traditionellt byggnadsmåleri,Västra Götaland,Mariestad,1,False,200,"Mariestads kommun, Dacapo Mariestad",2021,MYH 2021/3878
Samhällsbyggnad och byggteknik,"Miljö- och drifttekniker, vatten och avlopp",Västerbotten,Umeå,1,False,210,Kunskap & Kompetens i Sverige AB,2021,MYH 2021/3987
Samhällsbyggnad och byggteknik,Miljösamordnare hållbara byggnader ,Flera kommuner,Flera kommuner,6,True,400,KYH AB,2021,MYH 2021/3665
Samhällsbyggnad och byggteknik,Mätningsingenjör,Västra Götaland,Göteborg,1,False,400,Plushögskolan AB - Teknikhögskolan,2021,MYH 2021/3566
Samhällsbyggnad och byggteknik,Mätningsingenjör bygg och anläggning ,Skåne,Malmö,1,False,400,KYH AB Malmö,2021,MYH 2021/3652
Samhällsbyggnad och byggteknik,Mätningsingenjör bygg och anläggning ,Stockholm,Nacka,1,False,420,KYH AB Stockholm,2021,MYH 2021/3704
Samhällsbyggnad och byggteknik,Mätningstekniker,Västernorrland,Kramfors,1,False,415,"Kramfors kommun, Yrkeshögskolan Höga kusten",2021,MYH 2021/3797
Samhällsbyggnad och byggteknik,Mätningstekniker specialistkompetens geodesi,Västerbotten,Umeå,1,False,425,Hermods AB Umeå,2021,MYH 2021/2971
Samhällsbyggnad och byggteknik,Platschef,Stockholm,Solna,1,False,200,Nackademin AB,2021,MYH 2021/4199
Samhällsbyggnad och byggteknik,Platschef - Bygg och anläggning,Jönköping,Jönköping,1,False,195,Tekniska Högskolan i Jönköping AB,2021,MYH 2021/4157
Samhällsbyggnad och byggteknik,"Processtekniker krossning, asfalt och betong",Flera kommuner,Flera kommuner,3,True,325,"Vilhelmina kommun, Vilhelmina Lärcentrum",2021,MYH 2021/3621
Samhällsbyggnad och byggteknik,Projektinköpare/Entreprenadingenjör Bygg och Anläggning,Stockholm,Stockholm,1,False,400,Företagsekonomiska Institutet 1888 AB,2021,MYH 2021/4108
Samhällsbyggnad och byggteknik,Projektledare inom installationsbranschen,Skåne,Landskrona,1,False,200,"Landskrona Stad, Yrkeshögskolan Landskrona",2021,MYH 2021/3866
Samhällsbyggnad och byggteknik,Projektledare relining ,Skåne,Kristianstad,1,False,200,ALEA Kompetenshöjning AB,2021,MYH 2021/3927
Samhällsbyggnad och byggteknik,Småskalig virkesförädling: sågning och timmerhantverk,Västra Götaland,Svenljunga,1,False,200,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",2021,MYH 2021/3750
Samhällsbyggnad och byggteknik,Teknisk förvaltare,Västra Götaland,Göteborg,1,False,500,Fastighetsakademin Sverige AB,2021,MYH 2021/3252
Samhällsbyggnad och byggteknik,Trafikteknik,Örebro,Örebro,1,False,400,Consensus Sverige AB,2021,MYH 2021/3733
Samhällsbyggnad och byggteknik,VA-Läcksökare ,Stockholm,Stockholm,1,False,225,ALEA Kompetenshöjning AB,2021,MYH 2021/3796
Samhällsbyggnad och byggteknik,VA-projektör,Stockholm,Solna,1,False,300,Nackademin AB,2021,MYH 2021/3794
Samhällsbyggnad och byggteknik,Vatten och miljötekniker,Skåne,Höör,1,False,400,ALEA Kompetenshöjning AB,2021,MYH 2021/3454
Samhällsbyggnad och byggteknik,VVS-ingenjör,Örebro,Örebro,1,False,400,Hermods AB Örebro,2021,MYH 2021/2939
Säkerhetstjänster,Arbetsmiljöingenjör,Västerbotten,Skellefteå,1,False,440,TCC Holding AB,2021,MYH 2021/4280
Säkerhetstjänster,Arbetsmiljöingenjör,Västra Götaland,Göteborg,1,False,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,2021,MYH 2021/4090
Säkerhetstjänster,Beredskaps- och Säkerhetssamordnare,Västra Götaland,Göteborg,1,False,200,Svenska Ledargruppen AB,2021,MYH 2021/4301
Säkerhetstjänster,Informationssäkerhetsspecialist,Västernorrland,Sundsvall,1,False,200,"Sundsvalls kommun, Vuxenutbildningen",2021,MYH 2021/3007
Säkerhetstjänster,Kvalificerad Säkerhetsingenjör ,Stockholm,Stockholm,1,False,300,Säkerhetsuniversitetet,2021,MYH 2021/3571
Säkerhetstjänster,Säkerhets- och trygghetskoordinator,Västra Götaland,Göteborg,1,False,300,Företagsuniversitetet AB,2021,MYH 2021/3487
Teknik och tillverkning,3D CAD-ingenjör,Gävleborg,Bollnäs,1,False,415,Hälsinglands Utbildningsförbund - CFL Bollnäs,2021,MYH 2021/3614
Teknik och tillverkning,"3D-tekniker, Additiv teknik i metall",Kalmar,Hultsfred,1,False,400,Östsvenska Yrkeshögskolan AB,2021,MYH 2021/3743
Teknik och tillverkning,Auktoriserad Elinstallatör,Västra Götaland,Trollhättan,1,False,120,Nercia Utbildning,2021,MYH 2021/3539
Teknik och tillverkning,Automations- och digitaliseringsingenjör,Flera kommuner,Flera kommuner,3,True,400,"Halmstads kommun, Vuxenutbildningen",2021,MYH 2021/4313
Teknik och tillverkning,Automationsingenjör för hållbar industri 4.0,Kalmar,Oskarshamn,1,False,400,Etec Teknikutbildning AB,2021,MYH 2021/3405
Teknik och tillverkning,Automationsingenjör inriktning processteknik,Värmland,Karlstad,1,False,400,"Karlstads kommun, Yrkeshögskolan",2021,MYH 2021/4167
Teknik och tillverkning,Automationstekniker - inriktning drift och underhåll av digitala produktionssystem,Västmanland,Västerås,1,False,400,Lernia Utbildning AB,2021,MYH 2021/3846
Teknik och tillverkning,Bagare och Konditor,Västmanland,Västerås,1,False,230,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,2021,MYH 2021/3313
Teknik och tillverkning,Bagare och Konditor,Västra Götaland,Göteborg,1,False,225,"Göteborgs Stad, Yrgo",2021,MYH 2021/3747
Teknik och tillverkning,Bergsskoletekniker – Berg- och anläggningsindustri,Värmland,Filipstad,1,False,400,Bergsskolan Kompetensutveckling AB,2021,MYH 2021/3568
Teknik och tillverkning,Bergsskoletekniker – Metall- och verkstadsindustri,Värmland,Filipstad,1,False,400,Bergsskolan Kompetensutveckling AB,2021,MYH 2021/3573
Teknik och tillverkning,Bryggeritekniker - öl och andra drycker,Skåne,Kristianstad,1,False,230,"Kristianstad kommun, Vuxenutbildningen",2021,MYH 2021/3484
Teknik och tillverkning,"CAD-konstruktör, Mechanical Designer",Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2021,MYH 2021/3944
Teknik och tillverkning,CNC- och robottekniker,Skåne,Lund,1,False,425,Hermods AB Lund,2021,MYH 2021/2969
Teknik och tillverkning,Distributionselektriker,Västerbotten,Umeå,1,False,200,Movant AB,2021,MYH 2021/3934
Teknik och tillverkning,Drifttekniker - biogas och vattenrening,Halland,Varberg,1,False,400,Campus Varberg/Varbergs kommun,2021,MYH 2021/3495
Teknik och tillverkning,Drifttekniker inom energi och processteknik,Östergötland,Norrköping,1,False,415,Östsvenska Yrkeshögskolan AB,2021,MYH 2021/3510
Teknik och tillverkning,Drifttekniker Kraft & Värme,Västernorrland,Härnösand,1,False,400,"Härnösands kommun, Yrkeshögskolan",2021,MYH 2021/4065
Teknik och tillverkning,Drifttekniker/Processoperatör,Kalmar,Oskarshamn,1,False,400,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",2021,MYH 2021/4363
Teknik och tillverkning,Elektronikingenjör,Södermanland,Eskilstuna,1,False,435,Plushögskolan AB - Teknikhögskolan,2021,MYH 2021/3691
Teknik och tillverkning,Elektronikingenjör autonoma fordon,Västra Götaland,Göteborg,1,False,415,"Göteborgs Stad, Yrgo",2021,MYH 2021/3905
Teknik och tillverkning,Elkraftsingenjör,Östergötland,Linköping,1,False,400,Lernia Utbildning AB,2021,MYH 2021/3529
Teknik och tillverkning,Elkraftsingenjör YH,Västerbotten,Skellefteå,1,False,400,Plushögskolan AB - Teknikhögskolan,2021,MYH 2021/3432
Teknik och tillverkning,Elnätsspecialist inom vindkraftteknik,Västra Götaland,Trollhättan,1,False,300,YrkesAkademin YH AB,2021,MYH 2021/3776
Teknik och tillverkning,Elteknikingenjör med AL,Södermanland,Nyköping,1,False,255,INSU AB,2021,MYH 2021/4300
Teknik och tillverkning,"Event-, Scen- och Digital Produktionsteknik",Västra Götaland,Göteborg,1,False,400,Dans i Göteborg AB,2021,MYH 2021/3456
Teknik och tillverkning,Fiber- och Nätverkstekniker,Norrbotten,Piteå,1,False,230,Lernia Utbildning AB,2021,MYH 2021/3488
Teknik och tillverkning,Flygtekniker B1.1,Västmanland,Västerås,1,False,420,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,2021,MYH 2021/4350
Teknik och tillverkning,Flygtekniker flygplan/helikopter,Blekinge,Ronneby,1,False,420,Ronneby kommun - Utbildningsförvaltningen,2021,MYH 2021/4075
Teknik och tillverkning,Industrirörtekniker,Värmland,Karlstad,1,False,400,"Karlstads kommun, Yrkeshögskolan",2021,MYH 2021/3893
Teknik och tillverkning,Internationell vindkraftstekniker,Flera kommuner,Flera kommuner,2,True,400,Lernia Utbildning AB,2021,MYH 2021/3540
